T	S1
800	-0.077934
801	-0.072758
802	-0.067326
803	-0.061696
804	-0.055927
805	-0.050075
806	-0.044199
807	-0.038355
808	-0.032598
809	-0.026982
810	-0.021558
811	-0.016375
812	-0.011478
813	-0.006910
814	-0.002709
815	0.001090
816	0.004457
817	0.007365
818	0.009794
819	0.011727
820	0.013152
821	0.014062
822	0.014456
823	0.014337
824	0.013713
825	0.012597
826	0.011008
827	0.008966
828	0.006499
829	0.003638
830	0.000417
831	-0.003126
832	-0.006950
833	-0.011010
834	-0.015260
835	-0.019652
836	-0.024135
837	-0.028657
838	-0.033167
839	-0.037612
840	-0.041939
841	-0.046096
842	-0.050032
843	-0.053699
844	-0.057048
845	-0.060033
846	-0.062612
847	-0.064745
848	-0.066395
849	-0.067530
850	-0.068121
851	-0.068144
852	-0.067577
853	-0.066406
854	-0.064620
855	-0.062213
856	-0.059184
857	-0.055537
858	-0.051283
859	-0.046434
860	-0.041011
861	-0.035037
862	-0.028542
863	-0.021558
864	-0.014124
865	-0.006280
866	0.001928
867	0.010451
868	0.019237
869	0.028232
870	0.037379
871	0.046619
872	0.055892
873	0.065135
874	0.074287
875	0.083285
876	0.092068
877	0.100574
878	0.108742
879	0.116513
880	0.123831
881	0.130642
882	0.136892
883	0.142535
884	0.147525
885	0.151820
886	0.155384
887	0.158183
888	0.160190
889	0.161381
890	0.161738
891	0.161248
892	0.159902
893	0.157699
894	0.154641
895	0.150735
896	0.145995
897	0.140440
898	0.134094
899	0.126983
900	0.119143
901	0.110609
902	0.101426
903	0.091637
904	0.081294
905	0.070448
906	0.059157
907	0.047479
908	0.035475
909	0.023208
910	0.010742
911	-0.001857
912	-0.014523
913	-0.027189
914	-0.039789
915	-0.052257
916	-0.064529
917	-0.076539
918	-0.088228
919	-0.099534
920	-0.110401
921	-0.120774
922	-0.130601
923	-0.139834
924	-0.148428
925	-0.156343
926	-0.163540
927	-0.169988
928	-0.175658
929	-0.180526
930	-0.184573
931	-0.187783
932	-0.190145
933	-0.191655
934	-0.192311
935	-0.192116
936	-0.191077
937	-0.189207
938	-0.186520
939	-0.183038
940	-0.178784
941	-0.173784
942	-0.168069
943	-0.161674
944	-0.154634
945	-0.146988
946	-0.138778
947	-0.130046
948	-0.120839
949	-0.111202
950	-0.101183
951	-0.090831
952	-0.080195
953	-0.069323
954	-0.058266
955	-0.047072
956	-0.035790
957	-0.024468
958	-0.013153
959	-0.001891
960	0.009274
961	0.020298
962	0.031142
963	0.041766
964	0.052131
965	0.062204
966	0.071950
967	0.081340
968	0.090344
969	0.098937
970	0.107095
971	0.114795
972	0.122020
973	0.128752
974	0.134976
975	0.140681
976	0.145856
977	0.150493
978	0.154586
979	0.158130
980	0.161124
981	0.163567
982	0.165459
983	0.166804
984	0.167605
985	0.167866
986	0.167596
987	0.166800
988	0.165488
989	0.163669
990	0.161353
991	0.158552
992	0.155277
993	0.151541
994	0.147357
995	0.142738
996	0.137699
997	0.132255
998	0.126419
999	0.120210
1000	0.113641
1001	0.106731
1002	0.099497
1003	0.091955
1004	0.084125
1005	0.076025
1006	0.067675
1007	0.059095
1008	0.050306
1009	0.041328
1010	0.032185
1011	0.022900
1012	0.013496
1013	0.003997
1014	-0.005571
1015	-0.015181
1016	-0.024807
1017	-0.034420
1018	-0.043993
1019	-0.053496
1020	-0.062899
1021	-0.072172
1022	-0.081283
1023	-0.090200
1024	-0.098891
1025	-0.107325
1026	-0.115468
1027	-0.123289
1028	-0.130754
1029	-0.137831
1030	-0.144489
1031	-0.150696
1032	-0.156423
1033	-0.161639
1034	-0.166316
1035	-0.170427
1036	-0.173947
1037	-0.176852
1038	-0.179120
1039	-0.180731
1040	-0.181668
1041	-0.181916
1042	-0.181463
1043	-0.180298
1044	-0.178416
1045	-0.175813
1046	-0.172489
1047	-0.168447
1048	-0.163693
1049	-0.158238
1050	-0.152095
1051	-0.145281
1052	-0.137818
1053	-0.129729
1054	-0.121043
1055	-0.111791
1056	-0.102007
